Time,PacketCounts
2022-12-06 11:00:00,12.752200406228843
2022-12-06 12:00:00,11.555172413793104
2022-12-06 13:00:00,11.276406035665294
2022-12-06 14:00:00,11.508486082824168
2022-12-06 15:00:00,11.411088573360379
2022-12-06 16:00:00,11.426639621365787
2022-12-06 17:00:00,11.249824067558057
2022-12-06 18:00:00,8.999324324324323
2022-12-06 19:00:00,10.121495327102803
2022-12-06 20:00:00,9.090469613259668
2022-12-06 21:00:00,9.072967338429464
2022-12-06 22:00:00,8.936299292214358
2022-12-06 23:00:00,9.299324324324324
2022-12-07 00:00:00,9.286193029490617
2022-12-07 01:00:00,9.04778156996587
2022-12-07 02:00:00,9.284294234592446
2022-12-07 03:00:00,12.45021380574221
2022-12-07 04:00:00,13.295180722891565
2022-12-07 05:00:00,11.229693741677764
